transaction_id,customer_id,account_id,merchant_id,device_id,transaction_date,transaction_type,amount,location,is_fraud,fraud_reason
76174,7824,15686,2741,4027,2025-08-26 16:02:48,WITHDRAWAL,293388.83,San Pedro,0,
76175,5538,11072,4929,3158,2024-09-11 13:07:05,PAYMENT,323484.64,Abidjan,0,
76176,2578,5174,2665,7033,2026-04-14 03:29:06,TRANSFER,86222.33,Abidjan,0,
76177,8816,17692,4945,12227,2025-03-24 10:08:56,DEPOSIT,176895.12,Korhogo,0,
76178,8834,17733,3224,15347,2025-01-27 21:23:32,PAYMENT,784928.93,Abidjan,0,
76179,3210,6392,2494,3731,2025-09-02 00:25:46,PAYMENT,955760.71,Yamoussoukro,0,
76180,8481,17025,4655,8416,2026-06-23 17:31:37,DEPOSIT,358672.14,Abidjan,1,Multiple transactions
76181,224,438,2069,15445,2025-03-18 16:22:31,DEPOSIT,922763.83,Bouake,0,
76182,3058,6098,4423,16639,2026-01-24 10:49:10,TRANSFER,544688.08,Yamoussoukro,0,
76183,8068,16192,4624,7580,2025-02-02 21:58:13,DEPOSIT,588114.1,Korhogo,0,
76184,7936,15935,3785,18880,2024-09-05 04:55:14,TRANSFER,281667.17,San Pedro,0,
76185,46,79,4325,4207,2026-03-21 22:14:33,PAYMENT,913425.39,Bouake,0,
76186,3053,6087,2758,9543,2025-11-02 05:17:38,PAYMENT,870057.17,Abidjan,0,
76187,7441,14897,284,2064,2025-07-30 05:32:47,TRANSFER,361851.6,Yamoussoukro,0,
76188,7473,14971,2998,15639,2025-10-16 16:38:22,PAYMENT,317029.91,Bouake,0,
76189,2648,5305,3988,14833,2025-08-14 04:06:04,TRANSFER,26932.83,San Pedro,0,
76190,764,1536,4887,17245,2025-04-12 20:33:49,DEPOSIT,84979.63,Yamoussoukro,0,
76191,5638,11278,1015,10649,2026-03-22 02:20:38,TRANSFER,116921.82,Abidjan,0,
76192,5712,11413,2856,6432,2025-05-18 20:35:40,DEPOSIT,651977.0,Bouake,1,Unknown device
76193,316,630,2959,19103,2025-09-02 02:58:49,TRANSFER,594862.37,Abidjan,0,
76194,4685,9354,4281,6571,2026-02-07 01:49:03,PAYMENT,109410.43,San Pedro,0,
76195,1182,2390,2334,3816,2026-04-03 07:50:04,TRANSFER,984560.06,Yamoussoukro,0,
76196,3097,6167,4069,15125,2025-02-19 00:25:30,PAYMENT,151256.25,San Pedro,0,
76197,2605,5219,89,4641,2024-12-15 02:47:37,PAYMENT,624025.99,San Pedro,0,
76198,9811,19736,1003,7140,2024-10-30 00:46:16,WITHDRAWAL,519123.68,Korhogo,0,
76199,6790,13592,1559,9124,2025-10-05 07:09:28,WITHDRAWAL,360144.91,Bouake,0,
76200,4607,9193,3320,2008,2024-11-02 08:38:19,DEPOSIT,711663.78,San Pedro,0,
76201,9745,19601,282,10665,2025-10-05 22:21:30,TRANSFER,522141.46,Korhogo,0,
76202,7369,14759,555,4968,2026-03-12 16:28:12,PAYMENT,103723.31,San Pedro,0,
76203,3739,7442,860,12130,2024-08-25 13:20:53,WITHDRAWAL,731773.15,Korhogo,0,
76204,9004,18093,4090,3821,2024-09-20 00:01:49,TRANSFER,805155.9,San Pedro,0,
76205,4521,9017,985,12252,2026-04-21 16:21:56,WITHDRAWAL,975297.84,Yamoussoukro,1,Suspicious merchant
76206,2089,4196,4537,13634,2025-09-12 05:14:16,DEPOSIT,244702.49,Abidjan,0,
76207,5011,10013,2431,16896,2026-05-20 19:17:38,WITHDRAWAL,432136.44,Korhogo,0,
76208,8704,17455,1261,8222,2026-03-03 01:54:06,PAYMENT,281684.92,Abidjan,0,
76209,6013,12022,4217,15625,2025-08-01 23:39:22,WITHDRAWAL,705617.03,Bouake,0,
76210,2292,4597,88,4187,2025-03-04 21:12:15,TRANSFER,694872.11,Yamoussoukro,0,
76211,5062,10107,4908,5158,2025-07-25 07:38:35,PAYMENT,396001.49,Korhogo,0,
76212,1193,2411,3251,15383,2024-12-07 00:05:14,TRANSFER,113417.16,Abidjan,0,
76213,1048,2113,3774,10974,2025-11-07 17:54:04,DEPOSIT,607152.36,Yamoussoukro,1,Unusual location
76214,3969,7914,733,1765,2024-10-10 00:46:44,WITHDRAWAL,185905.27,Yamoussoukro,0,
76215,2283,4580,4,16454,2026-02-05 01:55:21,WITHDRAWAL,98144.31,San Pedro,0,
76216,9064,18224,431,5901,2026-01-19 20:23:09,DEPOSIT,311231.78,Yamoussoukro,0,
76217,5430,10858,2618,10830,2026-06-22 19:21:43,PAYMENT,418943.87,Yamoussoukro,1,Unusual location
76218,5362,10710,3703,18648,2025-01-24 08:48:41,WITHDRAWAL,318377.93,San Pedro,0,
76219,8471,17003,2125,7363,2024-10-20 08:43:28,PAYMENT,534862.28,Bouake,0,
76220,797,1603,1593,2528,2024-11-03 12:50:57,WITHDRAWAL,559582.23,Yamoussoukro,0,
76221,1473,2961,1018,15603,2024-12-01 20:15:39,WITHDRAWAL,949871.32,Abidjan,0,
76222,3486,6939,390,6161,2025-05-27 03:03:11,PAYMENT,165987.72,Yamoussoukro,0,
76223,8967,18005,3052,6803,2025-05-04 02:29:49,TRANSFER,687679.11,Abidjan,0,
76224,9405,18905,2084,13323,2025-11-23 20:21:12,TRANSFER,433025.46,Yamoussoukro,0,
76225,7194,14415,756,775,2026-01-19 06:22:45,TRANSFER,653493.17,Yamoussoukro,0,
76226,3464,6903,3402,12589,2025-07-08 07:37:35,PAYMENT,756902.31,Abidjan,0,
76227,2005,4030,4619,5774,2025-03-28 02:30:18,TRANSFER,968109.75,Bouake,0,
76228,9878,19864,4699,5331,2025-05-28 01:27:41,DEPOSIT,32127.86,Yamoussoukro,0,
76229,2118,4259,1628,6676,2024-08-05 16:33:26,PAYMENT,168398.25,Korhogo,0,
76230,5764,11515,2668,9466,2025-01-15 16:08:06,PAYMENT,738996.7,Bouake,1,Unusual location
76231,1483,2981,4426,14177,2024-09-13 10:36:24,TRANSFER,980099.25,Abidjan,0,
76232,16,28,2296,14948,2024-11-09 19:53:36,PAYMENT,319989.36,Abidjan,0,
76233,7442,14900,4709,9381,2026-01-14 19:51:08,PAYMENT,443876.52,Yamoussoukro,0,
76234,4587,9150,4827,11327,2025-01-12 00:40:08,PAYMENT,642815.93,Abidjan,0,
76235,8382,16836,2146,2911,2024-10-21 23:42:31,TRANSFER,978530.44,Abidjan,0,
76236,5704,11400,1018,16317,2024-11-11 05:11:03,PAYMENT,269493.0,Korhogo,0,
76237,5796,11580,3050,719,2024-09-25 00:26:51,PAYMENT,493734.2,Yamoussoukro,0,
76238,2803,5610,678,13620,2025-08-15 00:46:42,TRANSFER,811462.15,San Pedro,0,
76239,2132,4286,4872,16608,2025-09-13 22:31:44,TRANSFER,971486.87,San Pedro,0,
76240,5814,11615,1208,8505,2024-10-26 23:43:51,WITHDRAWAL,905896.15,Yamoussoukro,0,
76241,855,1727,4823,15577,2025-07-13 18:12:30,WITHDRAWAL,462588.68,Bouake,0,
76242,1967,3956,1757,18657,2026-04-02 21:32:44,PAYMENT,70123.17,Abidjan,0,
76243,4013,8005,4276,2349,2026-03-06 10:28:22,PAYMENT,243117.57,San Pedro,0,
76244,6335,12673,3504,15313,2024-08-13 03:21:07,DEPOSIT,42740.37,Bouake,0,
76245,1065,2144,4820,17060,2025-03-27 12:32:05,WITHDRAWAL,703167.45,Abidjan,0,
76246,320,640,3572,14703,2024-12-16 00:21:58,DEPOSIT,267477.99,San Pedro,1,Unusual location
76247,6284,12563,4345,1130,2026-01-28 04:42:39,DEPOSIT,379476.08,Yamoussoukro,0,
76248,3885,7744,3694,19840,2025-02-05 20:56:21,WITHDRAWAL,904711.81,Bouake,0,
76249,766,1539,4265,13000,2026-06-05 16:12:59,DEPOSIT,682567.06,Yamoussoukro,0,
76250,2186,4390,1667,6754,2024-11-17 03:19:34,DEPOSIT,675023.86,Yamoussoukro,0,
76251,6179,12355,3028,17778,2025-08-18 14:41:28,WITHDRAWAL,809416.26,Yamoussoukro,0,
76252,3982,7945,1691,10331,2026-05-26 20:27:25,WITHDRAWAL,826234.66,Yamoussoukro,0,
76253,9202,18494,4646,2981,2025-04-01 09:52:14,WITHDRAWAL,310028.26,San Pedro,0,
76254,6612,13247,180,1911,2025-09-12 10:20:05,TRANSFER,299120.14,San Pedro,0,
76255,7202,14433,3512,3218,2025-09-26 20:20:09,DEPOSIT,58466.16,Korhogo,0,
76256,5903,11794,817,19905,2025-10-02 06:07:43,PAYMENT,760299.06,Yamoussoukro,0,
76257,9288,18673,1322,17179,2024-10-10 08:10:06,DEPOSIT,968200.03,Bouake,0,
76258,9444,18985,1323,2809,2026-06-08 22:57:33,WITHDRAWAL,17801.43,Korhogo,0,
76259,1331,2673,2875,1360,2024-09-30 14:27:24,WITHDRAWAL,303644.61,San Pedro,1,Unknown device
76260,4296,8561,739,2879,2025-09-18 00:10:17,TRANSFER,275845.18,Bouake,0,
76261,386,770,2517,16982,2025-04-03 13:09:04,PAYMENT,314975.02,San Pedro,0,
76262,5650,11299,3285,17042,2025-11-17 13:39:16,WITHDRAWAL,807468.61,Abidjan,1,Large amount
76263,893,1792,3323,3605,2026-04-22 14:15:55,WITHDRAWAL,146372.03,Korhogo,0,
76264,4980,9942,2617,15828,2024-12-07 11:45:01,DEPOSIT,777866.68,Yamoussoukro,0,
76265,1807,3654,2250,14175,2024-08-18 17:50:25,DEPOSIT,100569.85,Korhogo,0,
76266,4268,8506,2250,11846,2025-06-17 22:06:08,DEPOSIT,519605.37,Bouake,0,
76267,4875,9734,4848,6785,2025-01-16 19:00:31,WITHDRAWAL,231462.46,San Pedro,0,
76268,278,559,2686,13478,2024-08-18 20:15:58,DEPOSIT,415134.52,San Pedro,0,
76269,1299,2612,3017,7721,2026-05-27 15:28:01,TRANSFER,143277.22,Yamoussoukro,0,
76270,1253,2528,2808,3676,2025-02-19 05:50:37,WITHDRAWAL,139415.67,Abidjan,1,Multiple transactions
76271,5985,11968,4737,14016,2024-10-29 08:03:46,DEPOSIT,735499.04,Yamoussoukro,0,
76272,978,1969,4732,100,2025-05-22 22:32:47,TRANSFER,569987.25,San Pedro,0,
76273,2674,5358,2754,12127,2025-04-24 05:05:34,DEPOSIT,679632.49,Abidjan,0,
76274,7550,15120,11,15763,2024-11-09 03:55:02,DEPOSIT,406853.26,Yamoussoukro,0,
76275,2459,4934,4882,12777,2026-06-03 05:07:15,DEPOSIT,496553.36,Yamoussoukro,0,
76276,5849,11682,284,2453,2025-07-18 05:32:21,TRANSFER,16316.98,Bouake,0,
76277,7019,14067,4911,10353,2024-12-08 00:55:59,PAYMENT,334851.51,Abidjan,0,
76278,1879,3790,2825,482,2026-06-12 00:13:28,PAYMENT,628506.5,Yamoussoukro,0,
76279,6005,12007,2333,1378,2025-06-03 17:40:27,WITHDRAWAL,897166.18,Bouake,0,
76280,4894,9776,4074,17701,2024-10-08 10:16:48,PAYMENT,892790.33,San Pedro,0,
76281,7083,14189,2017,10290,2025-10-03 16:12:41,WITHDRAWAL,199694.96,Yamoussoukro,0,
76282,2856,5724,1120,18424,2026-06-20 20:16:51,WITHDRAWAL,740636.94,Abidjan,0,
76283,8853,17774,1658,1339,2025-10-13 22:09:42,TRANSFER,687621.42,Korhogo,0,
76284,6556,13129,3647,4447,2024-10-18 21:46:52,DEPOSIT,604021.71,Abidjan,0,
76285,5897,11782,4805,12866,2024-08-07 11:41:29,TRANSFER,80407.76,San Pedro,0,
76286,9032,18152,4483,8591,2025-10-20 10:07:19,DEPOSIT,678997.04,Bouake,0,
76287,4933,9851,3180,19137,2025-04-24 06:06:49,WITHDRAWAL,710902.39,Abidjan,0,
76288,5137,10249,1442,10774,2025-01-21 22:04:18,DEPOSIT,209006.01,Yamoussoukro,0,
76289,6214,12420,2421,17227,2024-10-14 04:50:30,PAYMENT,138006.33,Korhogo,0,
76290,4882,9748,1386,13402,2026-07-26 13:39:34,PAYMENT,646105.93,Yamoussoukro,0,
76291,4880,9744,4199,2853,2024-09-01 23:50:23,PAYMENT,681958.42,Korhogo,0,
76292,2689,5392,478,3190,2024-08-14 09:56:54,PAYMENT,341935.04,San Pedro,0,
76293,5083,10147,3973,3807,2026-06-29 03:18:25,WITHDRAWAL,531037.01,Bouake,0,
76294,2304,4620,4786,17958,2026-05-03 05:20:08,PAYMENT,375104.66,Abidjan,0,
76295,2641,5293,4031,11622,2024-09-22 21:42:04,WITHDRAWAL,513206.02,Bouake,0,
76296,5641,11283,934,15290,2025-07-23 00:17:34,TRANSFER,198041.37,San Pedro,0,
76297,3507,6978,1253,1032,2025-11-10 12:38:01,TRANSFER,790379.01,Abidjan,0,
76298,1166,2354,898,343,2025-12-24 16:18:10,DEPOSIT,661096.35,San Pedro,0,
76299,372,740,4766,18743,2026-05-13 13:36:58,DEPOSIT,148505.79,Bouake,0,
76300,5887,11764,3953,11875,2024-12-18 10:52:22,DEPOSIT,421484.95,Korhogo,0,
76301,6328,12661,4621,11691,2026-03-11 12:25:11,WITHDRAWAL,434595.49,Yamoussoukro,0,
76302,5021,10033,3435,12592,2025-04-08 12:14:45,PAYMENT,284149.27,Abidjan,0,
76303,3969,7914,639,4919,2024-09-19 00:20:05,TRANSFER,250418.48,Korhogo,0,
76304,7866,15775,2028,11664,2025-01-22 02:50:23,TRANSFER,908009.98,Korhogo,0,
76305,624,1248,3934,11466,2025-06-04 06:59:24,PAYMENT,245797.61,Bouake,0,
76306,4684,9352,708,2467,2026-06-04 17:26:40,WITHDRAWAL,216088.26,Yamoussoukro,0,
76307,9552,19203,1827,3234,2025-12-07 22:03:16,TRANSFER,756753.65,San Pedro,0,
76308,7421,14855,556,18762,2024-12-09 22:16:48,DEPOSIT,668762.37,Bouake,0,
76309,3240,6451,4740,3695,2024-11-29 05:06:12,PAYMENT,904999.42,San Pedro,0,
76310,994,2000,4133,14801,2024-12-29 09:38:31,WITHDRAWAL,30039.51,Bouake,0,
76311,6083,12164,1372,1048,2025-09-25 21:29:51,PAYMENT,668222.14,Bouake,0,
76312,9275,18645,1502,1895,2025-12-19 15:43:11,WITHDRAWAL,358951.93,Abidjan,0,
76313,9783,19676,884,7105,2024-08-13 22:48:11,WITHDRAWAL,417302.98,Abidjan,0,
76314,6268,12533,4753,6661,2024-09-27 08:16:56,DEPOSIT,80644.21,Abidjan,0,
76315,8330,16732,814,1880,2025-01-14 05:11:37,TRANSFER,344162.79,Yamoussoukro,0,
76316,4435,8843,2551,19382,2025-12-27 13:08:46,DEPOSIT,190381.8,San Pedro,0,
76317,138,270,4456,595,2025-07-14 13:05:01,WITHDRAWAL,538728.88,Abidjan,0,
76318,6031,12060,4507,913,2024-08-24 19:29:05,PAYMENT,669331.37,Abidjan,0,
76319,2519,5060,1047,11667,2024-12-15 03:44:04,DEPOSIT,492838.04,Korhogo,0,
76320,4470,8920,1152,5541,2024-08-23 04:31:47,WITHDRAWAL,455323.24,San Pedro,0,
76321,4411,8795,4350,18793,2026-05-22 14:58:27,PAYMENT,422379.44,Abidjan,0,
76322,9934,19977,1663,439,2025-10-13 08:18:17,WITHDRAWAL,362768.85,Bouake,0,
76323,9047,18185,3736,16538,2025-12-19 21:53:22,DEPOSIT,246255.15,Bouake,0,
76324,3993,7968,2493,11571,2026-06-20 04:22:50,PAYMENT,334541.15,Yamoussoukro,0,
76325,9689,19488,1755,17008,2025-10-08 22:47:47,DEPOSIT,597931.28,Bouake,0,
76326,8562,17184,3201,14932,2026-06-20 10:17:20,TRANSFER,87515.71,Bouake,0,
76327,8716,17482,4138,5532,2026-05-20 01:08:16,WITHDRAWAL,922249.08,Bouake,0,
76328,553,1096,1494,16320,2024-10-09 15:01:06,WITHDRAWAL,390634.34,Bouake,0,
76329,846,1706,1408,7268,2026-05-08 14:28:32,TRANSFER,304392.14,San Pedro,0,
76330,9191,18472,1614,6555,2025-11-06 11:28:17,PAYMENT,66301.09,Yamoussoukro,0,
76331,986,1984,4421,9430,2025-03-30 02:21:02,PAYMENT,545043.83,Korhogo,0,
76332,5445,10885,4644,5325,2024-08-03 18:14:06,WITHDRAWAL,913690.67,Yamoussoukro,0,
76333,3981,7941,3818,10788,2024-09-27 00:35:45,DEPOSIT,761407.07,Bouake,0,
76334,6614,13252,1703,11449,2026-06-03 06:43:11,WITHDRAWAL,111657.06,San Pedro,0,
76335,494,974,3848,15049,2026-07-12 08:23:25,WITHDRAWAL,225148.64,Bouake,0,
76336,5762,11509,604,4994,2026-03-09 19:57:53,TRANSFER,822853.25,Abidjan,0,
76337,3705,7367,4695,15638,2025-03-03 07:27:33,TRANSFER,613171.94,Korhogo,0,
76338,593,1182,1324,18369,2025-05-28 11:07:40,PAYMENT,834838.95,San Pedro,0,
76339,6371,12753,4048,14878,2025-11-21 12:40:38,WITHDRAWAL,918740.9,Bouake,1,Unusual location
76340,8420,16906,2865,12042,2025-05-27 22:59:05,TRANSFER,274474.75,Yamoussoukro,0,
76341,1998,4018,4728,9378,2024-10-02 22:34:05,PAYMENT,283583.22,Yamoussoukro,0,
76342,2505,5033,3173,3406,2026-06-03 01:38:38,DEPOSIT,234597.13,San Pedro,0,
76343,2237,4486,1383,10815,2026-01-29 04:19:00,TRANSFER,621068.29,Abidjan,0,
76344,5860,11707,3169,10110,2025-01-30 10:38:16,PAYMENT,679007.19,San Pedro,0,
76345,8052,16167,881,731,2026-04-25 17:46:58,DEPOSIT,621360.95,Korhogo,0,
76346,9536,19172,1441,7303,2025-06-08 23:19:39,TRANSFER,438159.35,Yamoussoukro,0,
76347,2385,4781,3009,4634,2024-08-27 19:32:57,TRANSFER,79132.77,Korhogo,0,
76348,4544,9069,1963,5286,2026-07-27 17:20:37,PAYMENT,459792.49,San Pedro,0,
76349,7470,14965,2995,5439,2025-07-27 11:18:30,WITHDRAWAL,654792.78,Bouake,0,
76350,3521,7004,703,2563,2025-08-19 16:48:36,WITHDRAWAL,545780.88,Bouake,0,
76351,6143,12284,778,2182,2024-11-18 21:37:54,PAYMENT,126433.09,Yamoussoukro,0,
76352,2589,5192,3507,235,2026-06-25 17:32:38,DEPOSIT,843952.73,Bouake,0,
76353,4508,8992,1541,4420,2025-08-16 06:43:08,TRANSFER,460248.42,Korhogo,1,Unusual location
76354,7822,15682,284,9380,2024-11-29 16:37:52,DEPOSIT,561591.97,Bouake,0,
76355,9580,19266,838,4222,2024-08-28 04:20:52,WITHDRAWAL,587986.34,Yamoussoukro,0,
76356,2073,4163,592,18846,2025-12-04 10:49:49,DEPOSIT,532548.12,Korhogo,0,
76357,2835,5682,2933,12820,2026-02-28 01:31:53,DEPOSIT,555752.29,Bouake,0,
76358,8338,16746,1652,12534,2025-03-07 06:19:59,TRANSFER,615525.71,Korhogo,0,
76359,7333,14684,4521,8777,2025-05-10 01:13:20,TRANSFER,801563.8,Korhogo,0,
76360,3014,6011,86,13176,2024-09-06 16:29:46,DEPOSIT,124369.82,Yamoussoukro,0,
76361,7188,14400,3472,8421,2026-01-22 15:33:53,PAYMENT,47770.34,San Pedro,0,
76362,5095,10166,1568,2461,2026-02-04 18:31:22,PAYMENT,832605.4,Bouake,0,
76363,6511,13042,4275,9223,2025-10-17 19:00:08,TRANSFER,530150.96,Yamoussoukro,1,Unknown device
76364,2217,4449,2036,5307,2025-10-02 06:08:25,TRANSFER,72554.89,Korhogo,0,
76365,3993,7967,4740,10351,2024-08-05 13:23:53,TRANSFER,576543.07,Korhogo,0,
76366,259,513,1752,5904,2025-07-02 23:44:36,DEPOSIT,845355.07,Korhogo,0,
76367,5112,10196,3561,13562,2026-02-22 11:52:05,PAYMENT,110606.9,Yamoussoukro,0,
76368,3562,7087,946,6700,2026-05-16 08:15:23,DEPOSIT,651888.75,Bouake,0,
76369,2331,4676,4209,17919,2026-06-26 22:40:58,WITHDRAWAL,506741.79,San Pedro,0,
76370,6120,12242,2088,17989,2025-01-05 23:00:08,PAYMENT,570805.65,Bouake,0,
76371,5187,10352,2078,8552,2026-01-17 19:43:35,PAYMENT,370555.21,Bouake,0,
76372,1552,3129,3359,17822,2026-01-14 04:10:00,TRANSFER,797664.88,Korhogo,0,
76373,2023,4064,4705,6090,2026-06-20 05:51:53,WITHDRAWAL,130923.49,San Pedro,0,
76374,7327,14671,3097,7266,2026-06-18 09:00:59,PAYMENT,739134.56,Bouake,0,
76375,9043,18177,2592,14125,2025-04-29 11:07:42,WITHDRAWAL,829572.65,Abidjan,0,
76376,1117,2252,645,16183,2025-01-24 14:15:55,TRANSFER,650317.59,Bouake,0,
76377,1214,2451,1915,11999,2025-02-03 03:18:54,DEPOSIT,923614.63,San Pedro,0,
76378,6577,13170,137,6559,2025-01-07 14:22:22,PAYMENT,724105.51,San Pedro,0,
76379,3040,6063,3333,15520,2025-05-08 11:09:49,DEPOSIT,959952.36,Yamoussoukro,0,
76380,2187,4392,648,3913,2024-08-21 02:37:51,TRANSFER,6904.43,San Pedro,0,
76381,1389,2794,452,3841,2024-10-25 23:39:07,PAYMENT,468958.42,Yamoussoukro,0,
76382,7803,15634,2644,11039,2025-06-08 09:38:59,WITHDRAWAL,304593.17,San Pedro,0,
76383,6812,13642,1729,8670,2026-02-02 15:19:06,DEPOSIT,464197.82,San Pedro,0,
76384,3159,6298,526,11233,2024-12-23 14:18:08,PAYMENT,351760.67,Korhogo,0,
76385,6307,12608,2914,2811,2025-06-23 03:08:48,TRANSFER,430110.65,Korhogo,0,
76386,5211,10399,1584,640,2024-11-10 12:41:58,PAYMENT,905888.48,Yamoussoukro,0,
76387,3174,6326,1322,14162,2025-04-09 18:09:23,WITHDRAWAL,757045.48,Abidjan,0,
76388,7532,15080,721,19556,2024-09-21 23:09:37,WITHDRAWAL,142469.76,Yamoussoukro,0,
76389,3645,7254,4848,8149,2024-08-27 16:03:21,WITHDRAWAL,374836.4,Korhogo,1,Suspicious merchant
76390,9427,18954,1220,769,2025-03-30 13:02:01,WITHDRAWAL,625072.13,San Pedro,0,
76391,6848,13716,2363,9084,2026-05-16 19:22:25,PAYMENT,827659.25,Abidjan,0,
76392,1127,2276,2138,17536,2026-05-09 09:25:54,PAYMENT,357219.64,Yamoussoukro,0,
76393,5199,10377,1543,12292,2025-10-21 12:09:46,PAYMENT,163871.88,Korhogo,0,
76394,4206,8389,804,12898,2025-02-27 07:35:24,PAYMENT,2503.05,Bouake,0,
76395,6174,12343,157,11668,2025-05-20 11:06:09,WITHDRAWAL,256839.38,Yamoussoukro,0,
76396,3486,6939,210,9738,2026-07-29 19:29:31,TRANSFER,944359.49,San Pedro,0,
76397,3767,7495,1783,10031,2024-10-31 19:07:46,TRANSFER,533352.91,Yamoussoukro,0,
76398,9933,19975,1502,19763,2025-08-11 22:44:24,TRANSFER,808773.76,Yamoussoukro,0,
76399,9568,19240,1084,17863,2025-02-05 16:23:05,DEPOSIT,989816.71,Abidjan,0,
76400,6845,13709,1429,14446,2024-08-27 12:51:11,WITHDRAWAL,218744.89,Yamoussoukro,0,
76401,5741,11465,601,3832,2026-06-13 07:20:02,PAYMENT,918518.65,Korhogo,0,
76402,9622,19352,2811,15429,2026-06-25 15:20:18,WITHDRAWAL,187627.81,Korhogo,0,
76403,9414,18921,817,15091,2025-05-09 01:26:52,PAYMENT,365186.24,San Pedro,0,
76404,7331,14680,1640,95,2025-12-29 21:46:41,PAYMENT,309769.09,Korhogo,0,
76405,273,546,30,9799,2024-09-26 22:09:11,TRANSFER,315152.85,Bouake,0,
76406,8534,17127,1183,2441,2026-04-21 05:11:50,WITHDRAWAL,607746.98,Abidjan,0,
76407,912,1827,1639,15637,2026-02-17 08:51:49,WITHDRAWAL,139257.67,Yamoussoukro,0,
76408,1154,2330,4546,17951,2025-04-19 10:34:26,PAYMENT,578990.97,Bouake,0,
76409,5997,11994,422,13709,2024-10-17 00:31:38,DEPOSIT,39824.53,Bouake,0,
76410,7400,14815,2770,9929,2025-01-07 16:48:49,WITHDRAWAL,926486.37,San Pedro,0,
76411,4322,8614,1924,5721,2025-01-18 21:13:30,WITHDRAWAL,639628.51,Yamoussoukro,0,
76412,8304,16678,2095,2788,2025-12-23 16:21:01,PAYMENT,470808.66,Korhogo,0,
76413,2270,4553,3212,14620,2024-11-05 12:03:46,TRANSFER,743343.99,San Pedro,0,
76414,3448,6873,1066,10086,2024-08-22 17:41:59,DEPOSIT,738378.28,Yamoussoukro,0,
76415,970,1952,3345,9773,2025-11-02 12:55:19,DEPOSIT,30798.87,San Pedro,0,
76416,7806,15642,3658,12700,2025-06-03 09:31:36,WITHDRAWAL,524636.36,San Pedro,0,
76417,4904,9792,1168,4813,2025-07-10 03:42:44,PAYMENT,444557.07,Korhogo,0,
76418,5421,10838,2170,16482,2025-01-04 15:37:58,TRANSFER,400288.12,Abidjan,0,
76419,5052,10091,3533,2580,2024-09-11 18:29:49,DEPOSIT,509656.3,Korhogo,0,
76420,8109,16271,3368,16137,2026-06-02 18:59:43,TRANSFER,964914.35,Yamoussoukro,1,Unknown device
76421,4017,8011,892,10169,2026-06-02 16:11:46,TRANSFER,872474.65,Korhogo,0,
76422,5651,11300,1566,1254,2026-07-26 14:26:02,TRANSFER,732985.59,San Pedro,0,
76423,6063,12122,2383,8651,2025-10-29 12:09:05,TRANSFER,760729.29,San Pedro,0,
76424,3317,6614,961,10506,2026-05-10 10:55:54,DEPOSIT,690110.28,Bouake,0,
76425,8439,16943,243,1444,2026-07-28 15:46:10,DEPOSIT,166996.31,Abidjan,0,
76426,8679,17410,4547,3956,2026-05-04 08:05:51,TRANSFER,318968.7,Korhogo,0,
76427,3356,6691,4631,9957,2026-04-07 19:41:22,TRANSFER,485773.78,Abidjan,0,
76428,4412,8797,711,8422,2024-11-24 08:11:47,DEPOSIT,883584.82,Bouake,1,Large amount
76429,6593,13205,2159,5960,2025-03-15 20:50:50,PAYMENT,662560.15,Bouake,0,
76430,6938,13912,169,11608,2024-07-31 01:24:55,TRANSFER,976868.07,Abidjan,0,
76431,392,781,2177,2117,2025-08-06 01:14:20,WITHDRAWAL,178210.01,Korhogo,0,
76432,7691,15407,4960,4694,2025-03-28 06:47:31,TRANSFER,307077.78,San Pedro,0,
76433,6624,13272,418,17468,2024-10-11 11:35:20,WITHDRAWAL,263228.15,San Pedro,0,
76434,3820,7603,3716,5947,2025-12-08 07:13:47,TRANSFER,702288.19,Bouake,0,
76435,3774,7511,2072,9934,2026-05-16 08:05:06,DEPOSIT,114901.69,Bouake,0,
76436,4456,8890,4085,13042,2025-01-03 12:04:41,PAYMENT,574700.32,Yamoussoukro,0,
76437,2985,5954,3880,12093,2025-04-19 11:20:37,PAYMENT,673093.62,San Pedro,0,
76438,5287,10554,1152,13401,2025-10-14 09:59:31,DEPOSIT,296940.31,Yamoussoukro,0,
76439,147,286,1389,2611,2025-12-03 16:08:39,TRANSFER,555158.23,Korhogo,0,
76440,3173,6324,3179,17212,2026-01-10 08:24:30,WITHDRAWAL,668488.07,San Pedro,0,
76441,1694,3425,4866,14984,2025-06-21 21:12:52,TRANSFER,932501.26,Bouake,0,
76442,5325,10635,3634,4665,2025-06-18 04:57:55,PAYMENT,962674.5,Abidjan,0,
76443,6975,13986,3936,6756,2025-04-19 01:23:37,DEPOSIT,984900.41,Bouake,0,
76444,9928,19964,2684,1336,2025-02-01 11:50:06,WITHDRAWAL,906792.46,Yamoussoukro,0,
76445,5537,11070,2061,17004,2025-01-30 15:52:22,PAYMENT,535272.86,Abidjan,0,
76446,5687,11366,4034,2481,2025-10-11 14:55:01,WITHDRAWAL,783429.59,Bouake,0,
76447,7199,14425,3700,10468,2024-09-07 17:08:35,PAYMENT,651115.63,Yamoussoukro,0,
76448,1881,3797,2885,12548,2025-01-19 15:04:26,WITHDRAWAL,360701.01,Yamoussoukro,0,
76449,8572,17202,4277,6898,2026-04-09 17:41:54,PAYMENT,13108.78,Korhogo,0,
