merchant_id,merchant_name,merchant_type,city,country,registration_date,risk_level
4031,Letellier Faivre et Fils,FUEL_STATION,Bouake,Côte d'Ivoire,2013-10-31,LOW
4032,Vincent,RESTAURANT,Bouake,Côte d'Ivoire,2018-01-10,LOW
4033,Colin,TELECOM,Bouake,Côte d'Ivoire,2016-04-27,HIGH
4034,Moreno Gomes S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2015-06-03,LOW
4035,Maillard Bourgeois S.A.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2016-08-04,MEDIUM
4036,Rocher,PHARMACY,Man,Côte d'Ivoire,2019-01-20,MEDIUM
4037,Morin,SUPERMARKET,Korhogo,Côte d'Ivoire,2019-11-29,LOW
4038,Delorme,TELECOM,Korhogo,Côte d'Ivoire,2017-10-05,LOW
4039,Leleu,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-06-30,LOW
4040,Lefort,SUPERMARKET,Korhogo,Côte d'Ivoire,2023-04-07,LOW
4041,Da Silva Mary S.A.R.L.,E_COMMERCE,Daloa,Côte d'Ivoire,2014-03-23,LOW
4042,Boutin Gay SARL,ELECTRONICS,Bouake,Côte d'Ivoire,2022-07-26,MEDIUM
4043,Guillaume,RESTAURANT,Abidjan,Côte d'Ivoire,2017-05-25,LOW
4044,Robin,HOTEL,San Pedro,Côte d'Ivoire,2020-04-22,LOW
4045,Poirier Carpentier S.A.R.L.,HOTEL,Korhogo,Côte d'Ivoire,2016-01-05,LOW
4046,Ferreira S.A.S.,TELECOM,Yamoussoukro,Côte d'Ivoire,2022-10-10,LOW
4047,Ollivier Joly S.A.R.L.,SUPERMARKET,Daloa,Côte d'Ivoire,2021-07-23,LOW
4048,Guichard,HOTEL,Korhogo,Côte d'Ivoire,2021-03-02,MEDIUM
4049,Delmas,CLOTHING,San Pedro,Côte d'Ivoire,2021-08-02,LOW
4050,Breton et Fils,ELECTRONICS,Man,Côte d'Ivoire,2013-05-10,LOW
4051,Petit,PHARMACY,San Pedro,Côte d'Ivoire,2014-04-11,MEDIUM
4052,Ollivier,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-04-08,LOW
4053,Jourdan,FUEL_STATION,Korhogo,Côte d'Ivoire,2013-04-12,MEDIUM
4054,Pelletier Schneider S.A.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2019-07-08,LOW
4055,Chrétien Simon S.A.R.L.,RESTAURANT,Bouake,Côte d'Ivoire,2025-05-05,MEDIUM
4056,Allain,TRANSPORT,Man,Côte d'Ivoire,2021-05-16,LOW
4057,Foucher,E_COMMERCE,Man,Côte d'Ivoire,2018-05-15,LOW
4058,Berger,TELECOM,Korhogo,Côte d'Ivoire,2015-11-15,LOW
4059,Brunel,HOTEL,Yamoussoukro,Côte d'Ivoire,2017-04-28,LOW
4060,Potier,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2018-05-26,LOW
4061,Fournier,SUPERMARKET,Korhogo,Côte d'Ivoire,2026-07-03,LOW
4062,Ledoux Guillou SA,HOTEL,Daloa,Côte d'Ivoire,2018-09-26,LOW
4063,Becker,TRANSPORT,Daloa,Côte d'Ivoire,2016-02-27,LOW
4064,Allain,HOTEL,Yamoussoukro,Côte d'Ivoire,2012-01-23,LOW
4065,Blanchet Brun SARL,SUPERMARKET,San Pedro,Côte d'Ivoire,2021-09-23,MEDIUM
4066,Duhamel Hamel S.A.,PHARMACY,San Pedro,Côte d'Ivoire,2013-10-14,LOW
4067,Vincent,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2013-02-10,LOW
4068,Gosselin,PHARMACY,Yamoussoukro,Côte d'Ivoire,2013-12-25,LOW
4069,Albert,RESTAURANT,Daloa,Côte d'Ivoire,2018-04-24,LOW
4070,Jacques Martin et Fils,TELECOM,Abidjan,Côte d'Ivoire,2014-01-31,LOW
4071,Giraud Hernandez SARL,CLOTHING,Abidjan,Côte d'Ivoire,2012-12-10,LOW
4072,Huet Martins S.A.R.L.,E_COMMERCE,Abidjan,Côte d'Ivoire,2013-02-09,LOW
4073,Brunet Pottier S.A.S.,SUPERMARKET,Abidjan,Côte d'Ivoire,2025-12-17,LOW
4074,Thomas,HOTEL,Yamoussoukro,Côte d'Ivoire,2019-09-12,MEDIUM
4075,Barre Roussel S.A.R.L.,ELECTRONICS,Man,Côte d'Ivoire,2020-12-05,HIGH
4076,Rocher,ELECTRONICS,Bouake,Côte d'Ivoire,2015-03-11,HIGH
4077,Laroche,E_COMMERCE,Bouake,Côte d'Ivoire,2017-12-23,HIGH
4078,Munoz,FUEL_STATION,San Pedro,Côte d'Ivoire,2015-09-15,LOW
4079,Chevallier S.A.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2016-12-28,LOW
4080,Alexandre Leleu SARL,TELECOM,Yamoussoukro,Côte d'Ivoire,2016-05-23,LOW
4081,Godard,TRANSPORT,San Pedro,Côte d'Ivoire,2018-04-11,LOW
4082,Perrot S.A.R.L.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2022-12-21,MEDIUM
4083,Louis S.A.S.,CLOTHING,Yamoussoukro,Côte d'Ivoire,2014-08-10,LOW
4084,Tessier Étienne SARL,TRANSPORT,Man,Côte d'Ivoire,2020-02-08,MEDIUM
4085,Bourdon S.A.S.,CLOTHING,Bouake,Côte d'Ivoire,2024-05-12,LOW
4086,Garnier,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2022-07-23,LOW
4087,Dos Santos Didier S.A.,ELECTRONICS,Bouake,Côte d'Ivoire,2012-04-29,LOW
4088,Hernandez Gay SA,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2017-05-09,LOW
4089,Guibert,TELECOM,Korhogo,Côte d'Ivoire,2014-08-20,LOW
4090,Fernandes,TRANSPORT,Abidjan,Côte d'Ivoire,2016-06-03,LOW
4091,Chevallier,TELECOM,Man,Côte d'Ivoire,2023-01-23,LOW
4092,Fontaine,HOTEL,San Pedro,Côte d'Ivoire,2016-01-06,LOW
4093,Colin,TELECOM,San Pedro,Côte d'Ivoire,2014-05-11,HIGH
4094,Normand,TELECOM,Abidjan,Côte d'Ivoire,2020-05-17,MEDIUM
4095,Turpin SA,SUPERMARKET,Daloa,Côte d'Ivoire,2017-06-19,LOW
4096,Bègue S.A.R.L.,PHARMACY,Korhogo,Côte d'Ivoire,2025-03-31,MEDIUM
4097,Renard SARL,FUEL_STATION,Korhogo,Côte d'Ivoire,2013-10-06,LOW
4098,Torres,PHARMACY,Korhogo,Côte d'Ivoire,2019-04-24,LOW
4099,Vallée et Fils,CLOTHING,Yamoussoukro,Côte d'Ivoire,2022-12-23,LOW
4100,Briand,TRANSPORT,Bouake,Côte d'Ivoire,2024-09-12,LOW
4101,Bailly S.A.R.L.,SUPERMARKET,San Pedro,Côte d'Ivoire,2015-12-23,MEDIUM
4102,Texier S.A.R.L.,ELECTRONICS,San Pedro,Côte d'Ivoire,2020-02-12,MEDIUM
4103,Valette,RESTAURANT,Abidjan,Côte d'Ivoire,2019-08-19,LOW
4104,Joubert,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2017-10-13,LOW
4105,Colin S.A.R.L.,E_COMMERCE,Korhogo,Côte d'Ivoire,2020-08-14,LOW
4106,Parent,HOTEL,Daloa,Côte d'Ivoire,2012-12-08,LOW
4107,Robert Marques et Fils,CLOTHING,Man,Côte d'Ivoire,2021-08-13,LOW
4108,Philippe,SUPERMARKET,Man,Côte d'Ivoire,2020-05-02,LOW
4109,Gay,PHARMACY,Korhogo,Côte d'Ivoire,2012-05-26,MEDIUM
4110,Carre,TELECOM,Bouake,Côte d'Ivoire,2012-04-02,LOW
4111,Camus S.A.R.L.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-10-27,LOW
4112,Joseph et Fils,SUPERMARKET,Daloa,Côte d'Ivoire,2017-11-09,LOW
4113,Lamy,FUEL_STATION,Abidjan,Côte d'Ivoire,2017-04-25,LOW
4114,Gosselin,PHARMACY,Korhogo,Côte d'Ivoire,2025-07-06,MEDIUM
4115,Allard SARL,ELECTRONICS,Abidjan,Côte d'Ivoire,2014-08-13,LOW
4116,Hamon,RESTAURANT,San Pedro,Côte d'Ivoire,2018-09-02,LOW
4117,Cohen SARL,ELECTRONICS,San Pedro,Côte d'Ivoire,2016-08-21,LOW
4118,Godard SA,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2017-08-26,LOW
4119,Rossi et Fils,PHARMACY,Daloa,Côte d'Ivoire,2018-04-25,LOW
4120,Roger Clément S.A.S.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2013-03-08,MEDIUM
4121,Petitjean Rodrigues et Fils,TELECOM,Daloa,Côte d'Ivoire,2019-12-21,LOW
4122,Paris,RESTAURANT,San Pedro,Côte d'Ivoire,2017-06-14,LOW
4123,Lagarde,SUPERMARKET,Bouake,Côte d'Ivoire,2022-01-28,LOW
4124,Peron Hardy S.A.S.,FUEL_STATION,Bouake,Côte d'Ivoire,2019-05-17,LOW
4125,Garnier SARL,ELECTRONICS,Bouake,Côte d'Ivoire,2017-12-01,LOW
4126,Caron S.A.S.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2023-11-21,LOW
4127,Weber S.A.S.,CLOTHING,San Pedro,Côte d'Ivoire,2023-12-01,LOW
4128,Marques et Fils,E_COMMERCE,San Pedro,Côte d'Ivoire,2024-04-27,LOW
4129,Briand,RESTAURANT,San Pedro,Côte d'Ivoire,2018-05-24,LOW
4130,Gonzalez et Fils,TRANSPORT,Bouake,Côte d'Ivoire,2015-12-12,LOW
4131,Lesage SA,TELECOM,Abidjan,Côte d'Ivoire,2025-01-28,LOW
4132,Masse Bertin SARL,SUPERMARKET,Korhogo,Côte d'Ivoire,2022-01-18,LOW
4133,Lemonnier Girard SARL,CLOTHING,San Pedro,Côte d'Ivoire,2021-04-30,LOW
4134,Fabre,HOTEL,Bouake,Côte d'Ivoire,2024-07-07,LOW
4135,Paris,TELECOM,Yamoussoukro,Côte d'Ivoire,2024-04-12,LOW
4136,Baron Charrier et Fils,PHARMACY,Yamoussoukro,Côte d'Ivoire,2012-05-09,LOW
4137,Arnaud,ELECTRONICS,Bouake,Côte d'Ivoire,2023-02-11,LOW
4138,Maillard,ELECTRONICS,San Pedro,Côte d'Ivoire,2011-08-30,LOW
4139,Guillaume,PHARMACY,Man,Côte d'Ivoire,2011-11-23,LOW
4140,Descamps,CLOTHING,Yamoussoukro,Côte d'Ivoire,2013-10-13,LOW
4141,Da Costa,PHARMACY,Yamoussoukro,Côte d'Ivoire,2019-06-11,MEDIUM
4142,Pereira,E_COMMERCE,San Pedro,Côte d'Ivoire,2015-05-05,LOW
4143,Moreau Lacombe SARL,TELECOM,San Pedro,Côte d'Ivoire,2015-05-03,HIGH
4144,Raymond SARL,CLOTHING,Man,Côte d'Ivoire,2023-12-18,LOW
4145,Pruvost,ELECTRONICS,Daloa,Côte d'Ivoire,2018-09-25,LOW
4146,Allard,E_COMMERCE,Bouake,Côte d'Ivoire,2018-03-12,LOW
4147,Pascal,CLOTHING,Korhogo,Côte d'Ivoire,2011-10-16,LOW
4148,Leblanc,CLOTHING,Daloa,Côte d'Ivoire,2017-01-05,LOW
4149,Hebert,SUPERMARKET,Abidjan,Côte d'Ivoire,2014-02-27,MEDIUM
4150,Bernier,PHARMACY,Bouake,Côte d'Ivoire,2020-01-24,LOW
4151,Rossi Rocher S.A.,RESTAURANT,San Pedro,Côte d'Ivoire,2023-01-09,MEDIUM
4152,Adam,TELECOM,Yamoussoukro,Côte d'Ivoire,2018-06-06,MEDIUM
4153,Peltier S.A.S.,FUEL_STATION,Abidjan,Côte d'Ivoire,2012-11-29,MEDIUM
4154,Guilbert,PHARMACY,Man,Côte d'Ivoire,2017-06-13,MEDIUM
4155,Guillaume et Fils,TRANSPORT,Abidjan,Côte d'Ivoire,2020-08-01,LOW
4156,Bailly,E_COMMERCE,Abidjan,Côte d'Ivoire,2016-07-16,LOW
4157,Sauvage,RESTAURANT,San Pedro,Côte d'Ivoire,2023-01-19,MEDIUM
4158,Martinez,CLOTHING,Man,Côte d'Ivoire,2014-03-24,MEDIUM
4159,Ferrand Benard S.A.S.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2018-12-01,LOW
4160,Salmon,TELECOM,San Pedro,Côte d'Ivoire,2011-12-22,LOW
4161,Berthelot,CLOTHING,Korhogo,Côte d'Ivoire,2024-03-26,LOW
4162,Huet,E_COMMERCE,San Pedro,Côte d'Ivoire,2017-12-16,LOW
4163,Hoareau Seguin SA,E_COMMERCE,Bouake,Côte d'Ivoire,2013-03-23,LOW
4164,Carpentier,PHARMACY,San Pedro,Côte d'Ivoire,2015-03-04,MEDIUM
4165,Masse SARL,FUEL_STATION,Abidjan,Côte d'Ivoire,2014-08-12,LOW
4166,Gosselin Merle et Fils,RESTAURANT,Bouake,Côte d'Ivoire,2018-05-26,LOW
4167,Benard,PHARMACY,Abidjan,Côte d'Ivoire,2024-05-10,LOW
4168,Humbert Joseph SARL,TRANSPORT,Korhogo,Côte d'Ivoire,2017-01-03,LOW
4169,Lombard,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2013-05-16,LOW
4170,Gaudin,ELECTRONICS,San Pedro,Côte d'Ivoire,2020-09-08,LOW
4171,Jean,FUEL_STATION,Korhogo,Côte d'Ivoire,2026-03-10,MEDIUM
4172,Costa,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2024-06-13,LOW
4173,Renault,ELECTRONICS,Daloa,Côte d'Ivoire,2025-08-18,LOW
4174,Barbier,RESTAURANT,San Pedro,Côte d'Ivoire,2026-06-07,LOW
4175,Alexandre Hervé SA,TRANSPORT,Daloa,Côte d'Ivoire,2020-08-20,LOW
4176,Ledoux,RESTAURANT,Bouake,Côte d'Ivoire,2019-06-21,MEDIUM
4177,Normand Perrin S.A.R.L.,E_COMMERCE,Abidjan,Côte d'Ivoire,2021-06-11,LOW
4178,Humbert,FUEL_STATION,Abidjan,Côte d'Ivoire,2018-07-22,LOW
4179,Bousquet Leroy S.A.S.,HOTEL,Abidjan,Côte d'Ivoire,2015-05-23,LOW
4180,Bourdon Legendre S.A.S.,E_COMMERCE,Daloa,Côte d'Ivoire,2012-12-11,LOW
4181,Simon,HOTEL,Abidjan,Côte d'Ivoire,2017-02-07,MEDIUM
4182,Brun Colas et Fils,PHARMACY,Yamoussoukro,Côte d'Ivoire,2019-08-09,LOW
4183,Lemaître SA,CLOTHING,Bouake,Côte d'Ivoire,2024-03-19,MEDIUM
4184,Courtois,CLOTHING,Korhogo,Côte d'Ivoire,2020-04-10,LOW
4185,Renard Albert SARL,CLOTHING,Abidjan,Côte d'Ivoire,2023-11-16,LOW
4186,Roger Georges et Fils,RESTAURANT,Korhogo,Côte d'Ivoire,2014-12-22,LOW
4187,Payet,E_COMMERCE,Man,Côte d'Ivoire,2016-07-23,LOW
4188,Martinez S.A.,HOTEL,San Pedro,Côte d'Ivoire,2021-05-27,LOW
4189,Jacques,HOTEL,Daloa,Côte d'Ivoire,2015-09-29,LOW
4190,Guillot,FUEL_STATION,Korhogo,Côte d'Ivoire,2025-02-16,MEDIUM
4191,Pinto Charrier et Fils,HOTEL,Daloa,Côte d'Ivoire,2013-06-19,LOW
4192,Leroux,SUPERMARKET,Bouake,Côte d'Ivoire,2015-09-28,LOW
4193,Mace,CLOTHING,Korhogo,Côte d'Ivoire,2012-10-05,MEDIUM
4194,Bouvet SA,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2023-03-06,HIGH
4195,Dijoux,TRANSPORT,Korhogo,Côte d'Ivoire,2019-07-29,MEDIUM
4196,Guérin,RESTAURANT,Korhogo,Côte d'Ivoire,2024-11-23,LOW
4197,Bertin,PHARMACY,Yamoussoukro,Côte d'Ivoire,2023-10-03,MEDIUM
4198,Auger S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2022-08-01,LOW
4199,Navarro S.A.R.L.,FUEL_STATION,Man,Côte d'Ivoire,2025-08-28,LOW
4200,Klein S.A.R.L.,TELECOM,Yamoussoukro,Côte d'Ivoire,2025-08-31,MEDIUM
4201,Marchal S.A.R.L.,FUEL_STATION,Abidjan,Côte d'Ivoire,2023-10-07,MEDIUM
4202,Gilbert,SUPERMARKET,Daloa,Côte d'Ivoire,2024-12-20,MEDIUM
4203,Duval S.A.,FUEL_STATION,Korhogo,Côte d'Ivoire,2025-12-26,LOW
4204,Thierry,TRANSPORT,Man,Côte d'Ivoire,2025-08-12,LOW
4205,Mace S.A.,SUPERMARKET,Korhogo,Côte d'Ivoire,2017-10-23,LOW
4206,Descamps,TRANSPORT,Daloa,Côte d'Ivoire,2017-05-10,LOW
4207,Berger Guillet S.A.,PHARMACY,San Pedro,Côte d'Ivoire,2016-01-28,MEDIUM
4208,Boulanger et Fils,ELECTRONICS,Bouake,Côte d'Ivoire,2023-05-18,LOW
4209,Albert et Fils,RESTAURANT,Korhogo,Côte d'Ivoire,2019-12-09,HIGH
4210,Boulay Bertin SARL,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-08-06,LOW
4211,Rémy,TRANSPORT,Abidjan,Côte d'Ivoire,2024-12-20,LOW
4212,Bonnin,RESTAURANT,Korhogo,Côte d'Ivoire,2015-12-18,LOW
4213,Valentin,TRANSPORT,Man,Côte d'Ivoire,2012-03-08,MEDIUM
4214,Caron Barbe SARL,ELECTRONICS,Korhogo,Côte d'Ivoire,2012-01-07,LOW
4215,Lemaître Thibault SARL,SUPERMARKET,Daloa,Côte d'Ivoire,2023-09-20,MEDIUM
4216,Le Gall,SUPERMARKET,Abidjan,Côte d'Ivoire,2023-10-03,LOW
4217,Duhamel Couturier SARL,TELECOM,Bouake,Côte d'Ivoire,2019-08-30,LOW
4218,Maillet,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-08-04,LOW
4219,Bernier Lemonnier S.A.,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2014-01-25,LOW
4220,Jacob,TRANSPORT,San Pedro,Côte d'Ivoire,2015-12-14,LOW
4221,Leroy Lecomte S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2016-09-23,LOW
4222,Mary Richard SARL,ELECTRONICS,Bouake,Côte d'Ivoire,2017-10-08,LOW
4223,Martel,HOTEL,Daloa,Côte d'Ivoire,2022-02-04,LOW
4224,Barre Weiss S.A.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2021-07-25,MEDIUM
4225,Barbe,E_COMMERCE,Daloa,Côte d'Ivoire,2017-12-11,LOW
4226,Vallée,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2022-08-09,LOW
4227,Hardy Leduc S.A.,ELECTRONICS,Korhogo,Côte d'Ivoire,2019-10-23,LOW
4228,Garcia,HOTEL,San Pedro,Côte d'Ivoire,2022-12-14,MEDIUM
4229,Le Goff S.A.,CLOTHING,San Pedro,Côte d'Ivoire,2016-11-01,LOW
4230,Hubert Gérard SARL,FUEL_STATION,Bouake,Côte d'Ivoire,2021-12-05,MEDIUM
4231,Delahaye S.A.,ELECTRONICS,Bouake,Côte d'Ivoire,2017-08-22,LOW
4232,Jacques,ELECTRONICS,Bouake,Côte d'Ivoire,2021-04-06,LOW
4233,Letellier S.A.S.,PHARMACY,Abidjan,Côte d'Ivoire,2015-06-18,HIGH
4234,Marchal Chartier SA,TELECOM,Man,Côte d'Ivoire,2018-05-10,MEDIUM
4235,Boulanger S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2012-09-19,LOW
4236,Lenoir,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2020-09-02,LOW
4237,Lefèvre S.A.R.L.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2021-03-20,MEDIUM
4238,Moulin Boucher et Fils,RESTAURANT,Abidjan,Côte d'Ivoire,2014-09-07,LOW
4239,Dumas Blot et Fils,CLOTHING,San Pedro,Côte d'Ivoire,2019-05-02,LOW
4240,Fournier Raynaud SARL,TRANSPORT,San Pedro,Côte d'Ivoire,2020-12-18,LOW
4241,Robin,FUEL_STATION,Bouake,Côte d'Ivoire,2024-03-20,LOW
4242,Peron Andre S.A.,TRANSPORT,Korhogo,Côte d'Ivoire,2020-06-19,LOW
4243,Bonnet,E_COMMERCE,Abidjan,Côte d'Ivoire,2015-02-09,LOW
4244,Berger Mary S.A.S.,HOTEL,Abidjan,Côte d'Ivoire,2019-09-11,MEDIUM
4245,Perrin,HOTEL,Daloa,Côte d'Ivoire,2020-09-16,MEDIUM
4246,Julien et Fils,CLOTHING,Bouake,Côte d'Ivoire,2012-10-25,MEDIUM
4247,Martel Ferreira S.A.R.L.,HOTEL,Man,Côte d'Ivoire,2012-12-29,MEDIUM
4248,Philippe,TRANSPORT,Daloa,Côte d'Ivoire,2013-04-10,LOW
4249,Joseph Coulon SARL,SUPERMARKET,Daloa,Côte d'Ivoire,2021-04-05,LOW
4250,Blin S.A.R.L.,TRANSPORT,Man,Côte d'Ivoire,2026-03-23,MEDIUM
4251,Fouquet S.A.R.L.,E_COMMERCE,Daloa,Côte d'Ivoire,2024-10-19,HIGH
4252,Pruvost Bousquet S.A.S.,ELECTRONICS,San Pedro,Côte d'Ivoire,2024-06-05,LOW
4253,Martin,CLOTHING,Daloa,Côte d'Ivoire,2015-11-10,LOW
4254,Brunel,PHARMACY,San Pedro,Côte d'Ivoire,2016-03-07,LOW
4255,Lefort,FUEL_STATION,Bouake,Côte d'Ivoire,2014-07-30,MEDIUM
4256,Guillou,E_COMMERCE,Daloa,Côte d'Ivoire,2019-10-18,LOW
4257,Imbert,E_COMMERCE,Abidjan,Côte d'Ivoire,2016-09-02,HIGH
4258,Rossi,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2015-10-24,LOW
4259,Paris,TRANSPORT,Abidjan,Côte d'Ivoire,2023-02-08,LOW
4260,Toussaint,HOTEL,Yamoussoukro,Côte d'Ivoire,2019-01-23,LOW
4261,Boulay S.A.,CLOTHING,Abidjan,Côte d'Ivoire,2019-11-14,LOW
4262,Julien S.A.S.,CLOTHING,Man,Côte d'Ivoire,2019-07-31,LOW
4263,Goncalves,E_COMMERCE,Daloa,Côte d'Ivoire,2014-08-13,LOW
4264,Samson S.A.R.L.,TELECOM,Abidjan,Côte d'Ivoire,2023-01-09,LOW
4265,Gauthier,TELECOM,Abidjan,Côte d'Ivoire,2026-03-29,HIGH
4266,Le Goff,TELECOM,Man,Côte d'Ivoire,2022-06-05,MEDIUM
4267,Leclercq Merle SA,FUEL_STATION,San Pedro,Côte d'Ivoire,2024-07-21,LOW
4268,Benoit Le Gall S.A.S.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2016-10-08,MEDIUM
4269,Gosselin,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2020-08-06,HIGH
4270,Henry,TELECOM,Bouake,Côte d'Ivoire,2023-03-23,LOW
4271,Bourdon,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2015-02-25,MEDIUM
4272,Breton Barbier S.A.,PHARMACY,Bouake,Côte d'Ivoire,2024-08-12,LOW
4273,Picard,PHARMACY,Daloa,Côte d'Ivoire,2026-01-28,LOW
4274,Bourdon Dupré S.A.,SUPERMARKET,Bouake,Côte d'Ivoire,2017-02-11,LOW
4275,Guibert,SUPERMARKET,Bouake,Côte d'Ivoire,2021-09-13,LOW
4276,Valette,TELECOM,Korhogo,Côte d'Ivoire,2023-12-08,LOW
4277,Rolland,ELECTRONICS,Man,Côte d'Ivoire,2016-01-18,LOW
4278,Bailly,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2017-11-19,LOW
4279,Schneider Le Roux et Fils,HOTEL,Korhogo,Côte d'Ivoire,2017-08-06,MEDIUM
4280,Lebreton,CLOTHING,Bouake,Côte d'Ivoire,2016-10-24,LOW
4281,Thibault,RESTAURANT,Korhogo,Côte d'Ivoire,2018-04-09,LOW
4282,Thomas,ELECTRONICS,Abidjan,Côte d'Ivoire,2024-07-17,LOW
4283,Lefèvre,HOTEL,Korhogo,Côte d'Ivoire,2018-07-13,LOW
4284,Imbert,TRANSPORT,Abidjan,Côte d'Ivoire,2025-04-11,LOW
4285,Pineau Gosselin SARL,E_COMMERCE,Bouake,Côte d'Ivoire,2011-11-28,LOW
4286,Guillaume Peltier et Fils,CLOTHING,Daloa,Côte d'Ivoire,2015-12-06,LOW
4287,Besson,TRANSPORT,Man,Côte d'Ivoire,2011-12-24,LOW
4288,Launay,E_COMMERCE,Korhogo,Côte d'Ivoire,2025-01-11,LOW
4289,Germain,HOTEL,Abidjan,Côte d'Ivoire,2021-01-25,LOW
4290,Fabre Maurice S.A.S.,PHARMACY,Korhogo,Côte d'Ivoire,2019-01-23,LOW
4291,Gautier,CLOTHING,Bouake,Côte d'Ivoire,2012-11-03,MEDIUM
4292,Renard Germain et Fils,ELECTRONICS,Man,Côte d'Ivoire,2019-09-26,MEDIUM
4293,Lambert,ELECTRONICS,Daloa,Côte d'Ivoire,2024-11-12,LOW
4294,Lagarde,HOTEL,Bouake,Côte d'Ivoire,2023-08-05,LOW
4295,Menard,CLOTHING,Abidjan,Côte d'Ivoire,2016-05-04,LOW
4296,Lopez,PHARMACY,San Pedro,Côte d'Ivoire,2013-04-20,MEDIUM
4297,Riou SARL,RESTAURANT,Abidjan,Côte d'Ivoire,2016-04-09,HIGH
4298,Navarro,FUEL_STATION,Korhogo,Côte d'Ivoire,2016-05-30,LOW
4299,Georges S.A.,CLOTHING,Man,Côte d'Ivoire,2026-07-24,LOW
4300,Germain et Fils,TRANSPORT,Korhogo,Côte d'Ivoire,2018-08-13,MEDIUM
4301,Fernandes Pruvost SARL,ELECTRONICS,Daloa,Côte d'Ivoire,2021-05-05,LOW
4302,Guilbert Blanc S.A.R.L.,TELECOM,Man,Côte d'Ivoire,2015-09-30,LOW
4303,Baudry,TELECOM,Yamoussoukro,Côte d'Ivoire,2020-11-15,LOW
4304,Pascal,CLOTHING,Yamoussoukro,Côte d'Ivoire,2020-08-10,MEDIUM
4305,Blot,HOTEL,Bouake,Côte d'Ivoire,2011-12-12,MEDIUM
4306,Leleu Pires SA,HOTEL,Bouake,Côte d'Ivoire,2026-05-22,LOW
4307,Alves,RESTAURANT,Man,Côte d'Ivoire,2024-09-20,LOW
4308,Letellier,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2015-03-25,LOW
4309,Lebrun Bigot S.A.,ELECTRONICS,Korhogo,Côte d'Ivoire,2019-06-01,LOW
4310,Le Roux,HOTEL,Man,Côte d'Ivoire,2014-12-17,LOW
4311,Adam,FUEL_STATION,San Pedro,Côte d'Ivoire,2021-11-04,MEDIUM
4312,Joly SA,FUEL_STATION,Korhogo,Côte d'Ivoire,2022-07-02,MEDIUM
4313,Launay,PHARMACY,Korhogo,Côte d'Ivoire,2018-04-26,LOW
4314,Rousseau,TRANSPORT,Man,Côte d'Ivoire,2025-09-21,LOW
4315,Blanchet SARL,PHARMACY,Korhogo,Côte d'Ivoire,2011-11-07,LOW
4316,David,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2020-02-26,LOW
4317,Tanguy,RESTAURANT,San Pedro,Côte d'Ivoire,2019-12-12,LOW
4318,Bruneau,PHARMACY,Korhogo,Côte d'Ivoire,2017-04-02,LOW
4319,Guyon SA,FUEL_STATION,Bouake,Côte d'Ivoire,2021-03-11,MEDIUM
4320,Pascal SA,SUPERMARKET,Bouake,Côte d'Ivoire,2020-08-15,LOW
4321,Blanchet Fernandez S.A.S.,E_COMMERCE,Daloa,Côte d'Ivoire,2019-07-18,LOW
4322,Hamel Legrand et Fils,TELECOM,Man,Côte d'Ivoire,2018-11-27,LOW
4323,Turpin,SUPERMARKET,Daloa,Côte d'Ivoire,2019-04-03,LOW
